away_line,away_line_num,away_line_odds,away_money_line_num,away_money_line_odds,away_score,away_team,date,home_line,home_line_num,home_line_odds,home_money_line_num,home_money_line_odds,home_score,home_team,id,over_num,over_odds,over_under,under_num,under_odds
-4.5,839,1.75,381,1.4,104,華盛頓巫師,20160303,+4.5,514,1.75,110,2.3,98,明尼蘇達灰狼,470,329,1.75,219.5,260,1.75
+12.5,442,1.75,,,81,底特律活塞,20160303,-12.5,809,1.75,,,97,聖安東尼奧馬刺,472,521,1.7,202.5,268,1.8
+4.5,279,1.75,46,2.15,98,沙加緬度國王,20160303,-4.5,262,1.75,167,1.45,104,曼斐斯灰熊,468,213,1.75,215.5,102,1.75
-4.5,842,1.75,368,1.45,104,印第安那溜馬,20160303,+4.5,440,1.75,114,2.15,99,密爾瓦基公鹿,471,674,1.7,207.5,179,1.8
+6.5,172,1.75,31,2.85,95,紐奧良鵜鶘,20160303,-6.5,293,1.75,186,1.25,100,休士頓火箭,469,222,1.75,222.5,92,1.75
+9.5,393,1.75,44,3.75,107,洛杉磯湖人,20160303,-9.5,517,1.75,359,1.12,117,丹佛金塊,473,374,1.75,214.5,143,1.75
+1.5,992,1.65,444,1.75,98,奧克拉荷馬雷霆,20160303,-1.5,536,1.85,244,1.75,103,洛杉磯快艇,474,490,1.75,218.5,386,1.75
+12.5,792,1.75,,,92,鳳凰城太陽,20160302,-12.5,653,1.75,,,126,夏洛特黃蜂,458,612,1.75,210.5,320,1.75
-5.5,882,1.75,454,1.3,104,波特蘭拓荒者,20160302,+5.5,676,1.75,75,2.6,85,紐約尼克,459,554,1.65,210.5,248,1.85
+6.5,291,1.75,42,2.6,111,芝加哥公牛,20160302,-6.5,398,1.75,245,1.3,129,邁阿密熱火,460,166,1.75,198.5,403,1.75
+6.5,664,1.75,63,2.6,108,奧蘭多魔術,20160302,-6.5,860,1.75,454,1.3,121,達拉斯小牛,461,630,1.75,215.5,386,1.75
+1.5,663,1.7,311,1.75,101,布魯克林籃網,20160302,-1.5,867,1.8,349,1.75,107,洛杉磯湖人,462,412,1.75,211.5,371,1.75
+7.5,506,1.75,16,3.1,105,亞特蘭大老鷹,20160302,-7.5,927,1.75,235,1.2,109,金州勇士,463,591,1.75,212.5,393,1.75
+8.5,777,1.75,38,3.75,96,印第安那溜馬,20160301,-8.5,589,1.75,480,1.12,100,克里夫蘭騎士,451,346,1.75,200.5,448,1.75
+14.5,458,1.75,,,108,費城76人,20160301,-14.5,496,1.75,,,116,華盛頓巫師,452,380,1.75,215.5,252,1.75
+5.5,676,1.8,63,2.7,95,猶他爵士,20160301,-5.5,857,1.7,447,1.28,100,波士頓塞爾提克,453,421,1.75,205.5,338,1.75
-4.5,1005,1.75,464,1.45,121,休士頓火箭,20160301,+4.5,478,1.75,118,2.15,128,密爾瓦基公鹿,454,625,1.75,216.5,203,1.75
-2.5,731,1.75,302,1.55,103,曼斐斯灰熊,20160301,+2.5,691,1.75,198,1.95,96,丹佛金塊,455,545,1.75,206.5,282,1.75
-9.5,413,1.75,226,1.1,131,奧克拉荷馬雷霆,20160301,+9.5,371,1.75,14,4,116,沙加緬度國王,456,342,1.75,227.5,205,1.75
+12.5,536,1.75,,,95,布魯克林籃網,20160301,-12.5,765,1.75,,,105,洛杉磯快艇,457,452,1.75,212.5,372,1.75
-3.5,832,1.75,440,1.45,99,克里夫蘭騎士,20160229,+3.5,433,1.75,43,2.15,113,華盛頓巫師,444,425,1.75,205.5,233,1.75
+4.5,615,1.75,114,2.45,76,夏洛特黃蜂,20160229,-4.5,754,1.75,332,1.35,87,亞特蘭大老鷹,445,449,1.75,202.5,288,1.75
+10.5,556,1.75,,,116,費城76人,20160229,-10.5,452,1.75,,,130,奧蘭多魔術,448,351,1.75,214.5,267,1.75
+4.5,534,1.75,116,2.3,111,波特蘭拓荒者,20160229,-4.5,814,1.75,367,1.4,102,印第安那溜馬,446,310,1.75,210.5,257,1.75
+1.5,314,1.75,139,1.9,101,多倫多暴龍,20160229,-1.5,222,1.75,75,1.6,114,底特律活塞,447,158,1.75,200.5,78,1.75
+7.5,485,1.75,38,3,101,明尼蘇達灰狼,20160229,-7.5,638,1.75,399,1.22,128,達拉斯小牛,449,396,1.75,213.5,258,1.75
-1.5,685,1.75,296,1.7,98,邁阿密熱火,20160229,+1.5,518,1.75,238,1.8,81,紐約尼克,450,276,1.75,195.5,443,1.75
+5.5,694,1.75,109,2.45,89,邁阿密熱火,20160228,-5.5,576,1.75,277,1.35,101,波士頓塞爾提克,436,267,1.75,211.5,407,1.75
+2.5,304,1.8,45,2.05,112,明尼蘇達灰狼,20160228,-2.5,350,1.7,208,1.5,110,紐奧良鵜鶘,437,193,1.75,217.5,142,1.75
-6.5,964,1.75,485,1.25,104,聖安東尼奧馬刺,20160228,+6.5,463,1.75,49,2.85,94,休士頓火箭,438,333,1.75,212.5,410,1.75
-5.5,382,1.75,168,1.4,103,波特蘭拓荒者,20160228,+5.5,306,1.75,94,2.3,95,芝加哥公牛,439,205,1.75,210.5,122,1.75
-4.5,1022,1.8,462,1.4,121,金州勇士,20160228,+4.5,588,1.7,139,2.3,118,奧克拉荷馬雷霆,441,485,1.75,233.5,413,1.75
+1.5,605,1.65,231,1.75,102,底特律活塞,20160228,-1.5,695,1.85,266,1.75,91,密爾瓦基公鹿,440,373,1.75,202.5,263,1.75
+11.5,532,1.75,,,98,布魯克林籃網,20160228,-11.5,523,1.75,,,96,猶他爵士,443,256,1.75,196.5,475,1.75
-7.5,830,1.75,470,1.2,106,曼斐斯灰熊,20160228,+7.5,374,1.75,39,3.1,111,鳳凰城太陽,442,267,1.75,208.5,254,1.75
-9.5,614,1.75,408,1.12,103,華盛頓巫師,20160227,+9.5,538,1.75,34,3.75,94,費城76人,428,490,1.75,215.5,236,1.75
+4.5,586,1.75,137,2.15,96,夏洛特黃蜂,20160227,-4.5,811,1.75,377,1.45,95,印第安那溜馬,429,670,1.75,203.5,264,1.75
-2.5,888,1.75,355,1.55,97,克里夫蘭騎士,20160227,+2.5,490,1.75,165,1.95,99,多倫多暴龍,431,413,1.75,209.5,352,1.75
+1.5,487,1.75,216,1.85,95,奧蘭多魔術,20160227,-1.5,604,1.75,256,1.65,108,紐約尼克,430,326,1.75,209.5,200,1.75
+6.5,263,1.75,41,2.85,88,芝加哥公牛,20160227,-6.5,307,1.75,162,1.25,103,亞特蘭大老鷹,432,129,1.75,208.5,114,1.75
+6.5,435,1.75,63,2.6,116,丹佛金塊,20160227,-6.5,817,1.75,424,1.3,122,達拉斯小牛,433,434,1.75,210.5,241,1.75
-6.5,821,1.75,382,1.3,117,洛杉磯快艇,20160227,+6.5,349,1.75,77,2.6,107,沙加緬度國王,434,392,1.75,217.5,229,1.75
-6.5,990,1.75,485,1.3,112,曼斐斯灰熊,20160227,+6.5,469,1.75,65,2.6,95,洛杉磯湖人,435,371,1.75,212.5,410,1.75
-9.5,1171,1.7,676,1.1,130,金州勇士,20160226,+9.5,377,1.8,29,4,114,奧蘭多魔術,422,463,1.75,224.5,450,1.75
+7.5,685,1.75,51,3.1,107,密爾瓦基公鹿,20160226,-7.5,635,1.75,440,1.2,112,波士頓塞爾提克,423,297,1.75,214.5,433,1.75
-7.5,977,1.7,508,1.2,119,奧克拉荷馬雷霆,20160226,+7.5,481,1.8,56,3.1,123,紐奧良鵜鶘,424,405,1.75,221.5,393,1.75
+1.5,592,1.75,245,1.9,116,布魯克林籃網,20160226,-1.5,687,1.75,301,1.6,106,鳳凰城太陽,425,452,1.75,209.5,292,1.75
-4.5,907,1.7,417,1.4,96,聖安東尼奧馬刺,20160226,+4.5,378,1.8,83,2.3,78,猶他爵士,426,237,1.75,193.5,233,1.75
+4.5,680,1.75,146,2.15,119,休士頓火箭,20160226,-4.5,1099,1.75,538,1.45,105,波特蘭拓荒者,427,448,1.75,217.5,495,1.75
+8.5,634,1.75,56,3.5,103,夏洛特黃蜂,20160225,-8.5,721,1.75,510,1.15,114,克里夫蘭騎士,412,526,1.75,207.5,279,1.75
+7.5,481,1.75,39,3.1,105,紐約尼克,20160225,-7.5,580,1.75,407,1.2,108,印第安那溜馬,413,464,1.75,203.5,203,1.75
-9.5,939,1.75,561,1.08,118,金州勇士,20160225,+9.5,453,1.75,38,4.5,112,邁阿密熱火,416,564,1.75,219.5,227,1.75
+10.5,550,1.75,,,105,明尼蘇達灰狼,20160225,-10.5,632,1.75,,,114,多倫多暴龍,414,421,1.75,212.5,253,1.75
+11.5,525,1.75,,,91,費城76人,20160225,-11.5,476,1.75,,,111,底特律活塞,415,315,1.75,209.5,243,1.75
+8.5,569,1.75,44,3.5,119,洛杉磯湖人,20160225,-8.5,537,1.75,372,1.15,128,曼斐斯灰熊,417,372,1.75,207.5,277,1.75
-1.5,458,1.85,166,1.7,104,華盛頓巫師,20160225,+1.5,580,1.65,230,1.8,109,芝加哥公牛,418,247,1.75,213.5,244,1.75
-5.5,1017,1.7,466,1.28,116,奧克拉荷馬雷霆,20160225,+5.5,432,1.8,71,2.7,103,達拉斯小牛,419,552,1.8,213.5,242,1.7
-9.5,552,1.75,297,1.12,108,聖安東尼奧馬刺,20160225,+9.5,216,1.75,31,3.75,92,沙加緬度國王,420,225,1.75,218.5,186,1.75
+12.5,572,1.75,,,87,丹佛金塊,20160225,-12.5,524,1.75,,,81,洛杉磯快艇,421,530,1.75,214.5,188,1.75
-6.5,777,1.75,419,1.25,124,奧蘭多魔術,20160224,+6.5,661,1.75,86,2.85,115,費城76人,408,343,1.75,207.5,481,1.75
+4.5,679,1.75,133,2.15,89,紐奧良鵜鶘,20160224,-4.5,727,1.75,315,1.45,109,華盛頓巫師,407,447,1.75,216.5,332,1.75
+4.5,911,1.75,245,2.15,114,休士頓火箭,20160224,-4.5,785,1.75,355,1.45,117,猶他爵士,410,577,1.75,204.5,410,1.75
+2.5,600,1.75,270,1.8,114,沙加緬度國王,20160224,-2.5,579,1.75,237,1.7,110,丹佛金塊,409,467,1.75,223.5,333,1.75
+12.5,636,1.75,,,104,布魯克林籃網,20160224,-12.5,795,1.75,,,112,波特蘭拓荒者,411,402,1.75,211.5,439,1.75
+10.5,533,1.75,,,96,底特律活塞,20160223,-10.5,506,1.75,,,88,克里夫蘭騎士,400,323,1.75,208.5,206,1.75
-4.5,797,1.75,365,1.4,122,多倫多暴龍,20160223,+4.5,723,1.75,130,2.3,95,紐約尼克,401,470,1.75,203.5,253,1.75
+2.5,556,1.75,213,2.05,93,印第安那溜馬,20160223,-2.5,589,1.75,249,1.5,101,邁阿密熱火,402,279,1.75,201.5,335,1.75
-5.5,774,1.7,372,1.3,122,波士頓塞爾提克,20160223,+5.5,621,1.8,92,2.6,124,明尼蘇達灰狼,403,396,1.75,218.5,374,1.75
-7.5,1119,1.7,556,1.2,102,金州勇士,20160223,+7.5,397,1.8,42,3.1,92,亞特蘭大老鷹,404,502,1.75,228.5,298,1.75
+10.5,603,1.75,,,101,洛杉磯湖人,20160223,-10.5,708,1.75,,,108,密爾瓦基公鹿,405,378,1.75,210.5,233,1.75
+14.5,697,1.75,,,84,鳳凰城太陽,20160223,-14.5,530,1.75,,,124,洛杉磯快艇,406,612,1.75,213.5,249,1.75
+3.5,533,1.75,183,2.05,115,克里夫蘭騎士,20160222,-3.5,714,1.75,315,1.5,92,奧克拉荷馬雷霆,482,306,1.75,213.5,410,1.75
+5.5,482,1.75,74,2.45,111,紐奧良鵜鶘,20160222,-5.5,551,1.75,293,1.35,106,底特律活塞,481,273,1.75,206.5,240,1.75
-3.5,576,1.75,261,1.45,121,波士頓塞爾提克,20160222,+3.5,452,1.75,119,2.15,101,丹佛金塊,483,323,1.75,214.5,221,1.75
-15.5,191,1.75,,,118,聖安東尼奧馬刺,20160222,+15.5,105,1.75,,,111,鳳凰城太陽,484,95,1.75,204.5,55,1.75
-1.5,599,1.85,244,1.65,105,印第安那溜馬,20160222,+1.5,561,1.65,244,1.85,102,奧蘭多魔術,487,341,1.75,203.5,169,1.75
-6.5,549,1.75,313,1.25,104,夏洛特黃蜂,20160222,+6.5,451,1.75,51,2.85,96,布魯克林籃網,485,295,1.75,204.5,210,1.75
+8.5,526,1.75,45,3.5,85,曼斐斯灰熊,20160222,-8.5,401,1.75,321,1.15,98,多倫多暴龍,486,271,1.75,202.5,227,1.75
+10.5,420,1.75,,,103,費城76人,20160222,-10.5,410,1.75,,,129,達拉斯小牛,488,248,1.75,205.5,160,1.75
+8.5,436,1.75,36,3.5,115,洛杉磯湖人,20160222,-8.5,654,1.75,417,1.15,126,芝加哥公牛,489,288,1.75,209.5,234,1.75
+3.5,677,1.75,157,2.15,111,猶他爵士,20160222,-3.5,900,1.75,411,1.45,115,波特蘭拓荒者,490,363,1.75,197.5,310,1.75
+8.5,675,1.75,57,3.5,117,密爾瓦基公鹿,20160221,-8.5,726,1.75,463,1.15,109,亞特蘭大老鷹,475,365,1.75,205.5,415,1.75
-1.5,473,1.75,185,1.6,94,華盛頓巫師,20160221,+1.5,427,1.75,189,1.9,114,邁阿密熱火,476,208,1.75,201.5,287,1.75
+3.5,575,1.8,193,2.05,103,紐約尼克,20160221,-3.5,844,1.7,359,1.5,95,明尼蘇達灰狼,477,456,1.75,207.5,359,1.75
-5.5,1069,1.7,530,1.3,115,金州勇士,20160221,+5.5,473,1.8,99,2.6,112,洛杉磯快艇,478,540,1.75,227.5,393,1.75
+2.5,428,1.8,174,1.95,86,底特律活塞,20160220,-2.5,649,1.7,299,1.55,98,華盛頓巫師,461,241,1.75,208.5,262,1.75
+1.5,538,1.65,248,1.8,104,達拉斯小牛,20160220,-1.5,468,1.85,193,1.7,110,奧蘭多魔術,460,260,1.75,200.5,190,1.75
-5.5,717,1.75,324,1.35,98,紐約尼克,20160220,+5.5,341,1.75,83,2.45,109,布魯克林籃網,462,272,1.75,199.5,256,1.75
+9.5,466,1.75,32,3.75,101,印第安那溜馬,20160220,-9.5,498,1.75,380,1.12,98,奧克拉荷馬雷霆,466,391,1.75,216.5,190,1.75
-2.5,726,1.75,327,1.6,98,夏洛特黃蜂,20160220,+2.5,543,1.75,260,1.9,95,密爾瓦基公鹿,465,367,1.75,201.5,237,1.75
+9.5,381,1.75,36,3.75,114,費城76人,20160220,-9.5,462,1.75,357,1.12,121,紐奧良鵜鶘,467,234,1.75,206.5,228,1.75
+10.5,468,1.75,,,115,邁阿密熱火,20160220,-10.5,527,1.75,,,111,亞特蘭大老鷹,469,189,1.75,195.5,376,1.75
-8.5,617,1.75,329,1.18,106,多倫多暴龍,20160220,+8.5,402,1.75,77,3.3,116,芝加哥公牛,463,245,1.75,201.5,225,1.75
+5.5,465,1.75,79,2.6,104,明尼蘇達灰狼,20160220,-5.5,624,1.75,308,1.3,109,曼斐斯灰熊,468,255,1.75,205.5,250,1.75
-8.5,466,1.75,323,1.15,116,休士頓火箭,20160220,+8.5,351,1.75,45,3.5,100,鳳凰城太陽,470,258,1.75,215.5,190,1.75
-9.5,949,1.7,558,1.1,105,金州勇士,20160220,+9.5,306,1.8,39,4,137,波特蘭拓荒者,472,503,1.75,226.5,161,1.75
+3.5,399,1.75,84,2.15,110,丹佛金塊,20160220,-3.5,569,1.75,262,1.45,116,沙加緬度國王,471,326,1.75,219.5,191,1.75
-10.5,537,1.75,,,119,聖安東尼奧馬刺,20160220,+10.5,436,1.75,,,113,洛杉磯湖人,473,256,1.75,201.5,252,1.75
-1.5,659,1.75,305,1.6,93,波士頓塞爾提克,20160220,+1.5,442,1.75,184,1.9,111,猶他爵士,474,228,1.75,194.5,247,1.75
-1.5,640,1.8,271,1.65,89,猶他爵士,20160219,+1.5,830,1.7,332,1.85,103,華盛頓巫師,491,375,1.75,194.5,499,1.75
+13.5,654,1.75,,,95,芝加哥公牛,20160219,-13.5,769,1.75,,,106,克里夫蘭騎士,458,423,1.75,205.5,500,1.75
-1.5,1134,1.75,544,1.65,86,聖安東尼奧馬刺,20160219,+1.5,573,1.75,99,1.85,105,洛杉磯快艇,459,736,1.75,207.5,314,1.75
-6.5,608,1.75,414,1.3,196,西區全明星,20160215,+6.5,665,1.75,99,2.6,173,東區全明星,480,644,1.75,317.5,434,1.75
-5.5,785,1.75,391,1.3,157,美國新秀隊,20160213,+5.5,418,1.75,101,2.6,154,國際新秀隊,479,624,1.75,272.5,423,1.75
+12.5,671,1.8,,,95,紐奧良鵜鶘,20160212,-12.5,865,1.7,,,121,奧克拉荷馬雷霆,457,483,1.75,217.5,631,1.75
+2.5,812,1.75,349,1.85,92,華盛頓巫師,20160212,-2.5,890,1.75,391,1.65,99,密爾瓦基公鹿,456,612,1.75,214.5,461,1.75
+4.5,439,1.75,93,2.3,117,夏洛特黃蜂,20160211,-4.5,919,1.75,484,1.4,95,印第安那溜馬,444,417,1.75,201.5,311,1.75
-6.5,833,1.75,422,1.28,114,沙加緬度國王,20160211,+6.5,385,1.75,61,2.7,110,費城76人,445,318,1.75,218.5,247,1.75
-10.5,846,1.75,,,98,聖安東尼奧馬刺,20160211,+10.5,355,1.75,,,96,奧蘭多魔術,446,361,1.75,204.5,217,1.75
-5.5,642,1.75,327,1.4,109,曼斐斯灰熊,20160211,+5.5,518,1.75,102,2.3,90,布魯克林籃網,448,311,1.75,197.5,272,1.75
+6.5,433,1.75,61,2.7,103,丹佛金塊,20160211,-6.5,665,1.75,361,1.28,92,底特律活塞,447,316,1.75,208.5,166,1.75
+1.5,608,1.65,284,1.75,134,洛杉磯快艇,20160211,-1.5,507,1.85,201,1.75,139,波士頓塞爾提克,449,310,1.75,213.5,179,1.75
+3.5,398,1.7,126,2.05,96,猶他爵士,20160211,-3.5,531,1.8,259,1.5,100,紐奧良鵜鶘,451,328,1.75,195.5,197,1.75
-7.5,756,1.7,436,1.2,112,多倫多暴龍,20160211,+7.5,321,1.8,39,3.1,117,明尼蘇達灰狼,452,310,1.75,207.5,205,1.75
-5.5,590,1.75,291,1.4,113,亞特蘭大老鷹,20160211,+5.5,501,1.75,125,2.3,90,芝加哥公牛,450,297,1.75,207.5,237,1.75
+15.5,595,1.75,,,111,洛杉磯湖人,20160211,-15.5,392,1.75,,,120,克里夫蘭騎士,453,282,1.75,210.5,215,1.75
-17.5,566,1.75,,,112,金州勇士,20160211,+17.5,374,1.75,,,104,鳳凰城太陽,454,441,1.75,222.5,248,1.75
+3.5,341,1.75,88,2.05,103,休士頓火箭,20160211,-3.5,460,1.75,225,1.5,116,波特蘭拓荒者,455,187,1.75,215.5,108,1.75
-7.5,1015,1.75,571,1.2,119,聖安東尼奧馬刺,20160210,+7.5,469,1.75,53,3.1,101,邁阿密熱火,441,487,1.75,196.5,418,1.75
-5.5,1089,1.75,494,1.35,111,波士頓塞爾提克,20160210,+5.5,594,1.75,105,2.45,112,密爾瓦基公鹿,439,387,1.75,208.5,309,1.75
-1.5,809,1.85,343,1.7,111,華盛頓巫師,20160210,+1.5,712,1.65,287,1.8,108,紐約尼克,440,366,1.75,207.5,296,1.75
+2.5,536,1.75,155,2.05,121,猶他爵士,20160210,-2.5,1018,1.75,443,1.5,119,達拉斯小牛,442,545,1.75,187.5,295,1.75
+14.5,294,1.75,,,110,休士頓火箭,20160210,-14.5,642,1.75,,,123,金州勇士,443,364,1.75,230.5,312,1.75
+6.5,737,1.75,117,2.85,91,芝加哥公牛,20160209,-6.5,641,1.75,361,1.25,108,夏洛特黃蜂,429,447,1.75,201.5,306,1.75
-10.5,794,1.75,,,98,洛杉磯快艇,20160209,+10.5,374,1.75,,,92,費城76人,432,380,1.75,207.5,191,1.75
+12.5,489,1.75,,,87,洛杉磯湖人,20160209,-12.5,637,1.75,,,89,印第安那溜馬,430,280,1.75,206.5,234,1.75
+12.5,229,1.75,,,100,沙加緬度國王,20160209,-12.5,184,1.75,,,120,克里夫蘭騎士,431,148,1.75,218.5,119,1.75
-1.5,714,1.75,310,1.7,103,多倫多暴龍,20160209,+1.5,679,1.75,229,1.8,89,底特律活塞,434,467,1.75,207.5,237,1.75
-3.5,835,1.75,359,1.5,104,丹佛金塊,20160209,+3.5,453,1.75,139,2.05,105,布魯克林籃網,433,356,1.75,206.5,175,1.75
+2.5,479,1.75,185,1.9,116,紐奧良鵜鶘,20160209,-2.5,612,1.75,267,1.6,102,明尼蘇達灰狼,436,336,1.75,211.5,192,1.75
+3.5,472,1.75,113,2.15,112,波特蘭拓荒者,20160209,-3.5,716,1.75,358,1.45,106,曼斐斯灰熊,437,264,1.75,198.5,297,1.75
+8.5,487,1.75,58,3.5,117,奧蘭多魔術,20160209,-8.5,529,1.75,404,1.15,110,亞特蘭大老鷹,435,410,1.75,203.5,171,1.75
-13.5,714,1.75,,,122,奧克拉荷馬雷霆,20160209,+13.5,329,1.75,,,106,鳳凰城太陽,438,393,1.75,216.5,220,1.75
+8.5,323,1.75,22,3.5,119,沙加緬度國王,20160208,-8.5,343,1.75,198,1.15,128,波士頓塞爾提克,427,191,1.75,216.5,186,1.75
-4.5,819,1.75,358,1.45,94,亞特蘭大老鷹,20160208,+4.5,543,1.75,118,2.15,96,奧蘭多魔術,425,495,1.75,202.5,210,1.75
+4.5,245,1.75,52,2.3,101,丹佛金塊,20160208,-4.5,533,1.75,251,1.4,96,紐約尼克,426,196,1.75,202.5,149,1.75
+1.5,663,1.8,269,1.85,100,洛杉磯快艇,20160208,-1.5,719,1.7,300,1.65,93,邁阿密熱火,428,401,1.75,195.5,448,1.75
+6.5,460,1.75,44,2.7,96,波特蘭拓荒者,20160207,-6.5,676,1.75,394,1.28,79,休士頓火箭,415,398,1.75,217.5,200,1.75
+5.5,336,1.75,55,2.6,104,底特律活塞,20160207,-5.5,1035,1.75,445,1.3,112,印第安那溜馬,416,307,1.75,204.5,220,1.75
+5.5,564,1.75,122,2.3,104,華盛頓巫師,20160207,-5.5,880,1.75,433,1.4,108,夏洛特黃蜂,417,364,1.75,209.5,332,1.75
+1.5,583,1.75,226,1.8,98,布魯克林籃網,20160207,-1.5,678,1.75,291,1.7,103,費城76人,419,387,1.75,206.5,209,1.75
+10.5,456,1.75,,,84,紐奧良鵜鶘,20160207,-10.5,681,1.75,,,99,克里夫蘭騎士,418,319,1.75,209.5,265,1.75
+3.5,325,1.75,114,2.15,105,芝加哥公牛,20160207,-3.5,199,1.75,80,1.45,112,明尼蘇達灰狼,421,159,1.75,205.5,83,1.75
+5.5,464,1.75,64,2.6,114,達拉斯小牛,20160207,-5.5,566,1.75,359,1.3,110,曼斐斯灰熊,420,270,1.75,193.5,253,1.75
+16.5,321,1.75,,,102,洛杉磯湖人,20160207,-16.5,797,1.75,,,106,聖安東尼奧馬刺,422,386,1.75,205.5,190,1.75
+8.5,624,1.75,64,3.5,108,奧克拉荷馬雷霆,20160207,-8.5,894,1.75,511,1.15,116,金州勇士,424,511,1.75,231.5,427,1.75
-6.5,528,1.75,307,1.25,98,猶他爵士,20160207,+6.5,425,1.75,65,2.85,89,鳳凰城太陽,423,308,1.75,188.5,282,1.75
+5.5,605,1.75,127,2.6,96,印第安那溜馬,20160206,-5.5,757,1.75,360,1.3,102,亞特蘭大老鷹,405,481,1.75,208.5,286,1.75
+9.5,447,1.75,8,3.75,94,費城76人,20160206,-9.5,819,1.75,194,1.12,106,華盛頓巫師,406,281,1.8,214.5,342,1.7
-5.5,837,1.7,414,1.3,107,洛杉磯快艇,20160206,+5.5,508,1.8,77,2.6,93,奧蘭多魔術,408,398,1.75,206.5,198,1.75
+3.5,726,1.75,216,2.05,98,邁阿密熱火,20160206,-3.5,840,1.75,313,1.5,95,夏洛特黃蜂,407,196,1.75,194.5,191,1.75
-5.5,639,1.75,308,1.4,91,曼斐斯灰熊,20160206,+5.5,566,1.75,121,2.3,85,紐約尼克,410,267,1.75,194.5,305,1.75
-6.5,548,1.75,298,1.25,119,沙加緬度國王,20160206,+6.5,378,1.75,60,2.85,128,布魯克林籃網,411,327,1.75,213.5,173,1.75
+8.5,499,1.75,45,3.5,104,波士頓塞爾提克,20160206,-8.5,726,1.75,520,1.15,103,克里夫蘭騎士,409,450,1.75,211.5,297,1.75
+7.5,500,1.75,57,3.1,81,密爾瓦基公鹿,20160206,-7.5,464,1.75,371,1.2,84,猶他爵士,412,238,1.75,188.5,344,1.75
+1.5,361,1.75,162,1.85,110,芝加哥公牛,20160206,-1.5,341,1.75,147,1.65,115,丹佛金塊,413,245,1.75,207.5,100,1.75
-7.5,1077,1.75,553,1.2,116,聖安東尼奧馬刺,20160206,+7.5,444,1.75,54,3.1,90,達拉斯小牛,414,424,1.75,197.5,421,1.75
+4.5,673,1.75,109,2.15,105,紐約尼克,20160205,-4.5,870,1.75,483,1.45,111,底特律活塞,401,414,1.75,201.5,406,1.75
-8.5,1124,1.7,656,1.12,111,休士頓火箭,20160205,+8.5,607,1.8,50,3.75,105,鳳凰城太陽,402,701,1.75,217.5,385,1.75
+10.5,743,1.75,,,99,洛杉磯湖人,20160205,-10.5,1001,1.75,,,96,紐奧良鵜鶘,403,574,1.75,210.5,472,1.75
+2.5,1026,1.75,465,1.85,110,多倫多暴龍,20160205,-2.5,977,1.75,419,1.65,103,波特蘭拓荒者,404,837,1.75,207.5,333,1.75
-9.5,811,1.75,518,1.12,124,亞特蘭大老鷹,20160204,+9.5,577,1.75,44,3.75,86,費城76人,491,435,1.75,208.5,330,1.75
-9.5,417,1.75,146,1.1,97,克里夫蘭騎士,20160204,+9.5,319,1.75,8,4,106,夏洛特黃蜂,490,212,1.75,203.5,234,1.75
+4.5,639,1.75,156,2.15,95,底特律活塞,20160204,-4.5,706,1.75,328,1.45,102,波士頓塞爾提克,492,330,1.75,208.5,289,1.75
-7.5,900,1.75,514,1.2,114,印第安那溜馬,20160204,+7.5,367,1.75,42,3.1,100,布魯克林籃網,493,488,1.75,201.5,252,1.75
-11.5,1431,1.65,,,134,金州勇士,20160204,+11.5,320,1.85,,,121,華盛頓巫師,495,440,1.75,225.5,380,1.75
+12.5,585,1.75,,,114,奧蘭多魔術,20160204,-12.5,643,1.75,,,117,奧克拉荷馬雷霆,494,550,1.75,212.5,221,1.75
+3.5,262,1.75,66,2.05,93,邁阿密熱火,20160204,-3.5,409,1.75,210,1.5,90,達拉斯小牛,496,170,1.75,194.5,160,1.75
+13.5,510,1.75,,,97,紐奧良鵜鶘,20160204,-13.5,941,1.75,,,110,聖安東尼奧馬刺,497,320,1.75,207.5,397,1.75
+7.5,628,1.75,68,2.85,81,丹佛金塊,20160204,-7.5,772,1.75,420,1.25,85,猶他爵士,498,346,1.75,195.5,342,1.75
+3.5,378,1.75,156,2.05,107,芝加哥公牛,20160204,-3.5,370,1.75,151,1.5,102,沙加緬度國王,499,209,1.75,212.5,156,1.75
+12.5,470,1.75,,,108,明尼蘇達灰狼,20160204,-12.5,806,1.75,,,102,洛杉磯快艇,400,449,1.75,210.5,235,1.75
-4.5,1010,1.75,393,1.5,97,波士頓塞爾提克,20160203,+4.5,877,1.75,285,2.05,89,紐約尼克,485,544,1.75,210.5,375,1.75
+5.5,843,1.75,186,2.15,102,邁阿密熱火,20160203,-5.5,1109,1.75,501,1.45,115,休士頓火箭,486,565,1.75,209.5,526,1.75
-10.5,896,1.75,,,104,多倫多暴龍,20160203,+10.5,650,1.75,,,97,鳳凰城太陽,487,619,1.75,201.5,347,1.75
+7.5,783,1.75,76,3.1,95,密爾瓦基公鹿,20160203,-7.5,891,1.75,571,1.2,107,波特蘭拓荒者,488,482,1.75,206.5,342,1.75
-5.5,922,1.75,443,1.4,115,明尼蘇達灰狼,20160203,+5.5,867,1.75,167,2.3,119,洛杉磯湖人,489,671,1.75,206.5,422,1.75
-5.5,1135,1.75,539,1.3,111,克里夫蘭騎士,20160202,+5.5,718,1.75,107,2.6,106,印第安那溜馬,476,470,1.75,208.5,516,1.75
